,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist,song_title,target,Unnamed: 0
1490,0.0037700000000000003,,0.61,176111,0.747,,0.0,11,0.0662,-4.25,0,0.0531,129.976,4,,,,0.44299999999999995,The Vamps,Middle Of The Night,0,1490.0
1635,0.021,,0.7190000000000001,251429,0.81,,0.672,8,0.5,-4.769,0,0.0672,126.03299999999999,4,,,,0.483,MOTi,Turn Me Up - ViP Mix,0,1635.0
1078,0.22899999999999998,,0.6940000000000001,228827,0.815,,0.0,2,0.0924,-4.328,1,0.12,88.931,4,,,,0.826,Luis Fonsi,Despacito - Remix,0,1078.0
1077,0.0304,,0.6809999999999999,184040,0.845,,0.0,11,0.19699999999999998,-5.147,0,0.0525,132.023,4,,,,0.7609999999999999,Keith Urban,The Fighter,0,1077.0
276,0.29,,0.857,222573,0.484,,3.04e-06,10,0.11199999999999999,-6.232,0,0.14800000000000002,107.434,4,,,,0.7290000000000001,Ekkah,Last Chance to Dance,0,276.0
1713,0.0735,,0.531,224333,0.7709999999999999,,0.0,4,0.17,-6.162000000000001,1,0.0468,159.97299999999998,4,,,,0.608,Big Time Rush,Worldwide,0,1713.0
1740,0.00799,,0.685,209560,0.872,,0.0,7,0.32299999999999995,-6.939,1,0.0321,110.046,4,,,,0.8059999999999999,*NSYNC,Tearin' up My Heart - Radio Edit,0,1740.0
1930,0.10099999999999999,,0.835,272533,0.687,,0.0,5,0.132,-3.18,1,0.184,94.059,4,,,,0.826,The Black Eyed Peas,Where Is The Love?,0,1930.0
1328,1.3500000000000001e-05,,0.517,256920,0.991,,1.4400000000000001e-05,9,0.0501,-2.406,0,0.11199999999999999,120.02600000000001,4,,,,0.19399999999999998,Conjonctive,Down into the Abyss,0,1328.0
573,0.0015,,0.36,162168,0.774,,0.807,3,0.0996,-8.758,1,0.0384,80.205,4,,,,0.664,Swearin',Kenosha,0,573.0
1247,0.568,,0.44799999999999995,218133,0.41200000000000003,,5.68e-05,11,0.159,-7.877000000000001,1,0.0281,133.881,4,,,,0.308,Hollyn,In Awe,0,1247.0
948,0.003,,0.754,281658,0.968,,0.795,9,0.19399999999999998,-4.419,1,0.168,124.971,4,,,,0.55,Chris Lake,Operator (Ring Ring) ft. Dances With White Girls,0,948.0
1233,0.0363,,0.46799999999999997,219720,0.7859999999999999,,0.0,9,0.31,-2.7569999999999997,1,0.0334,84.992,4,,,,0.479,Chris Tomlin,Home,0,1233.0
655,0.000183,,0.695,295714,0.792,,0.439,9,0.0638,-4.595,0,0.0328,112.008,4,,,,0.424,Dillon Francis and Kill The Noise,Dill the Noise,0,655.0
1240,0.0342,,0.511,284947,0.815,,0.0,6,0.09,-6.317,0,0.048,128.004,4,,,,0.245,Kim Walker-Smith,Throne Room,0,1240.0
1187,0.0656,,0.828,299333,0.433,,0.0008759999999999999,0,0.122,-9.716000000000001,1,0.19899999999999998,148.07299999999998,4,,,,0.446,Lil Wayne,Lollipop,0,1187.0
803,0.605,,0.583,263397,0.515,,0.000691,11,0.0931,-9.283,0,0.0571,115.73200000000001,4,,,,0.621,TOPS,Way to be Loved,0,803.0
796,0.0421,,0.895,232533,0.517,,9.72e-06,2,0.0511,-9.972000000000001,1,0.10099999999999999,141.536,4,,,,0.961,Horace Andy,Natty Dread A Weh She Want,0,796.0
1791,0.9620000000000001,,0.47,246896,0.271,,0.0,8,0.106,-8.335,1,0.0392,129.623,4,,,,0.396,Nathan Sykes,Over And Over Again,0,1791.0
640,0.00255,,0.8690000000000001,224107,0.426,,0.534,7,0.113,-8.187000000000001,1,0.20199999999999999,127.059,4,,,,0.457,Peaches,Take You On,0,640.0
994,0.0852,,0.858,203373,0.789,,0.0,11,0.22899999999999998,-7.462000000000001,0,0.29100000000000004,125.993,4,,,,0.6579999999999999,Azealia Banks,212,0,994.0
691,0.00469,,0.7120000000000001,252313,0.865,,0.0412,1,0.121,-6.4110000000000005,1,0.083,113.015,4,,,,0.831,Kate Boy,The Way We Are,0,691.0
632,0.121,,0.7190000000000001,216000,0.66,,0.0,2,0.127,-8.22,1,0.0829,119.99600000000001,4,,,,0.35700000000000004,Iamsu!,Kids,0,632.0
1721,0.0453,,0.841,278467,0.552,,0.0015400000000000001,7,0.0533,-10.345,1,0.0498,99.01799999999999,4,,,,0.596,SWV,I'm So Into You,0,1721.0
1489,0.57,,0.629,250173,0.5720000000000001,,0.0,5,0.192,-7.733,0,0.0387,100.015,4,,,,0.38,Logic,1-800-273-8255,0,1489.0
507,0.473,,0.551,283373,0.504,,0.664,7,0.0818,-11.165999999999999,1,0.0309,115.99799999999999,4,,,,0.13699999999999998,Memoryhouse,Walk With Me,0,507.0
716,0.0426,,0.667,280080,0.465,,0.006490000000000001,8,0.465,-8.096,1,0.0339,123.883,4,,,,0.33799999999999997,Janelle Monáe,Primetime (feat. Miguel),0,716.0
785,0.0323,,0.22699999999999998,230373,0.635,,0.125,7,0.11699999999999999,-9.169,1,0.0754,170.179,4,,,,0.36,Jack White,High Ball Stepper,0,785.0
146,2.13e-05,,0.259,350920,0.847,,0.823,2,0.133,-6.297999999999999,1,0.0332,150.162,4,,,,0.682,Deerhunter,Nothing Ever Happened,0,146.0
43,0.00243,,0.621,378893,0.6829999999999999,,0.00856,11,0.525,-5.619,0,0.242,124.28299999999999,5,,,,0.0891,Kanye West,Monster,0,43.0
426,0.132,,0.635,139931,0.7659999999999999,,0.0,11,0.122,-6.449,1,0.26,93.603,4,,,,0.675,Danny Brown,Grown Up,0,426.0
1943,0.0581,,0.64,272160,0.9470000000000001,,0.0,9,0.0656,-3.925,0,0.102,145.108,4,,,,0.68,Geri Halliwell,Look At Me,0,1943.0
344,0.602,,0.637,156430,0.498,,0.11900000000000001,1,0.305,-9.367,1,0.0231,92.227,4,,,,0.9309999999999999,Mac Demarco,The Way You’d Love Her,0,344.0
39,0.135,,0.777,237187,0.591,,5.5e-05,1,0.126,-7.431,0,0.0327,124.111,4,,,,0.848,Rockwell,Somebody's Watching Me,0,39.0
1900,0.35,,0.9259999999999999,199853,0.9159999999999999,,6.17e-06,10,0.0234,-2.221,0,0.0929,110.007,4,,,,0.903,Gwen Stefani,Hollaback Girl,0,1900.0
514,0.0413,,0.52,269000,0.872,,0.725,8,0.161,-8.104,1,0.0483,111.958,4,,,,0.524,The War On Drugs,Brothers,0,514.0
168,0.0472,,0.8490000000000001,217693,0.408,,0.0,6,0.10099999999999999,-8.67,0,0.284,99.876,4,,,,0.337,Drake,Wu-Tang Forever,0,168.0
1015,0.258,,0.812,181114,0.937,,0.0,1,0.239,-1.8940000000000001,1,0.295,139.997,4,,,,0.851,Wiley,6 In The Morning,0,1015.0
1775,0.00543,,0.7709999999999999,230200,0.685,,0.00157,1,0.0537,-4.638999999999999,1,0.0567,88.99700000000001,4,,,,0.6829999999999999,Destiny's Child,"Jumpin', Jumpin'",0,1775.0
84,0.193,,0.867,460400,0.733,,0.00021899999999999998,10,0.7490000000000001,-7.54,0,0.237,97.835,4,,,,0.7609999999999999,James Brown,The Payback,0,84.0
1290,0.0551,,0.401,307680,0.7,,0.0,0,0.0961,-5.07,1,0.0368,81.04899999999999,4,,,,0.171,Passion,Worthy Of Your Name - Studio,0,1290.0
0,0.0102,,0.833,204600,0.434,,0.0219,2,0.165,-8.795,1,0.431,150.062,4,,,,0.28600000000000003,Future,Mask Off,0,0.0
1346,2.05e-05,,0.535,203500,0.9740000000000001,,0.000149,10,0.263,-3.5660000000000003,0,0.172,116.956,4,,,,0.431,Emmure,Flag of the Beast,0,1346.0
1216,0.0533,,0.441,225160,0.87,,3.7000000000000006e-06,2,0.0936,-4.845,1,0.057,134.469,4,,,,0.281,The Killers,A Dustland Fairytale,0,1216.0
1543,0.7609999999999999,,0.38299999999999995,447280,0.131,,0.19399999999999998,7,0.0973,-17.764,1,0.033,98.60600000000001,4,,,,0.0999,Bill Charlap,The Nearness Of You,0,1543.0
66,0.000546,,0.597,279240,0.444,,0.051,2,0.335,-8.39,0,0.03,120.074,4,,,,0.361,CHVRCHES,Get Away,0,66.0
1438,0.00433,,0.775,248007,0.883,,0.34600000000000003,11,0.057,-5.83,0,0.0703,125.006,4,,,,0.682,Chris Lake,I Want You,0,1438.0
1746,0.24,,0.6829999999999999,213027,0.687,,0.0,6,0.131,-5.832999999999999,0,0.0274,99.035,4,,,,0.486,Backstreet Boys,I Want It That Way,0,1746.0
1852,0.311,,0.657,260427,0.456,,0.0,0,0.0922,-8.917,1,0.0345,115.4,4,,,,0.18100000000000002,Xscape,The Arms of the One Who Loves You,0,1852.0
1915,0.161,,0.667,213000,0.728,,0.0,6,0.19899999999999998,-5.476,0,0.0272,99.014,4,,,,0.449,Backstreet Boys,I Want It That Way,0,1915.0
1529,0.8859999999999999,,0.466,255107,0.0753,,0.927,0,0.0984,-18.864,1,0.0297,87.791,4,,,,0.0877,The Hot Sardines,Gramercy Sunset,0,1529.0
483,0.429,,0.857,287200,0.889,,5.21e-06,6,0.14300000000000002,-4.382,1,0.0795,103.072,4,,,,0.82,Ice Cube,Bop Gun (One Nation) - Radio Edit,0,483.0
1535,0.992,,0.447,1004627,0.163,,0.7759999999999999,8,0.654,-14.835,1,0.0707,74.933,3,,,,0.19,Joshua Redman,The Nearness of You,0,1535.0
65,0.00266,,0.557,186397,0.607,,0.7709999999999999,0,0.33,-10.088,1,0.0578,73.061,4,,,,0.259,Sweet Valley,Sentimental Trash,0,65.0
1748,0.252,,0.5710000000000001,230280,0.77,,0.0,9,0.154,-5.46,1,0.03,96.09,4,,,,0.529,Backstreet Boys,Shape of My Heart,0,1748.0
381,0.038,,0.728,176675,0.62,,0.0,2,0.342,-7.5329999999999995,1,0.0434,81.99799999999999,4,,,,0.904,Rich Homie Quan,"Flex (Ooh, Ooh, Ooh)",0,381.0
1164,0.075,,0.696,216409,0.8170000000000001,,0.0,1,0.187,-3.862,1,0.109,98.064,4,,,,0.779,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0,1164.0
537,0.0036,,0.396,186627,0.601,,0.531,0,0.11599999999999999,-9.347000000000001,1,0.0515,129.996,4,,,,0.35100000000000003,Crystal Castles,Wrath Of God,0,537.0
631,0.45,,0.622,218480,0.628,,0.0,7,0.251,-9.964,0,0.243,144.812,4,,,,0.304,Iamsu!,Best Wishes,0,631.0
91,0.0454,,0.812,268421,0.6759999999999999,,0.0,1,0.0929,-4.502,1,0.0491,114.04700000000001,4,,,,0.39899999999999997,ILoveMakonnen,Swerve,0,91.0
869,4.1899999999999995e-05,,0.636,326129,0.8640000000000001,,0.887,5,0.10400000000000001,-9.618,0,0.044000000000000004,123.97200000000001,4,,,,0.611,Real Connoisseur,Nobodys Fool - Ben Pearce Remix,0,869.0
872,0.809,,0.833,186567,0.684,,0.0,7,0.0952,-6.325,1,0.043,112.7,4,,,,0.9540000000000001,Brenton Wood,Oogum Boogum Song,0,872.0
836,0.304,,0.614,218413,0.575,,0.0116,5,0.10800000000000001,-5.819,0,0.0285,150.009,4,,,,0.284,Empress Of,Standard,0,836.0
1938,0.121,,0.81,226333,0.885,,3.39e-06,1,0.191,-10.116,0,0.0659,107.024,4,,,,0.853,Billie Piper,Because We Want To,0,1938.0
46,0.00182,,0.7,386160,0.7559999999999999,,0.711,2,0.0575,-10.714,1,0.0575,114.28,4,,,,0.9470000000000001,William Onyeabor,Fantastic Man,0,46.0
666,0.114,,0.725,251333,0.6609999999999999,,0.0,7,0.29100000000000004,-3.903,1,0.131,127.82,4,,,,0.43200000000000005,DJ Khaled,I Wanna Be With You,0,666.0
905,0.157,,0.7290000000000001,267000,0.818,,0.285,2,0.195,-9.992,1,0.0732,125.811,4,,,,0.909,T. Rex,Bang A Gong [Get It On] (Remastered Single/LP Version),0,905.0
180,0.0107,,0.882,284027,0.743,,0.0015199999999999999,7,0.327,-6.972,1,0.141,123.97,4,,,,0.6779999999999999,Disclosure,When A Fire Starts To Burn,0,180.0
2000,0.0935,,0.52,231667,0.809,,0.0035,1,0.0939,-4.18,1,0.05,170.032,4,,,,0.36200000000000004,San Holo,Light - Loosid Remix,0,2000.0
1355,0.0012,,0.605,200787,0.92,,0.000596,4,0.483,-2.298,0,0.0713,174.97400000000002,4,,,,0.22,Skrillex,Kyoto (feat. Sirah),0,1355.0
1839,0.00159,,0.642,227344,0.823,,0.0,0,0.0776,-5.7170000000000005,1,0.0289,122.977,4,,,,0.441,Jess Glynne,Hold My Hand,0,1839.0
936,0.18899999999999997,,0.555,52006,0.759,,0.45899999999999996,7,0.248,-6.2139999999999995,0,0.142,192.27200000000002,4,,,,0.23,Chris Bear,Aloha,0,936.0
1130,0.004,,0.385,228360,0.866,,0.0,4,0.111,-2.8169999999999997,0,0.0697,176.014,4,,,,0.5479999999999999,Fall Out Boy,Centuries,0,1130.0
1813,0.0039700000000000004,,0.763,187960,0.569,,7.85e-05,6,0.0755,-5.585,1,0.0401,122.988,4,,,,0.7509999999999999,Sofia Carson,"Wildside - From ""Adventures in Babysitting""",0,1813.0
760,0.00135,,0.7020000000000001,218483,0.74,,0.8959999999999999,5,0.0481,-5.949,0,0.17300000000000001,145.05,4,,,,0.583,Rustie,Slasherr,0,760.0
1757,0.11699999999999999,,0.634,331240,0.528,,2.26e-06,1,0.0565,-8.834,1,0.0309,128.0,4,,,,0.187,K-Ci & JoJo,All My Life,0,1757.0
996,0.14800000000000002,,0.701,462267,0.7879999999999999,,0.625,2,0.0977,-5.611000000000001,1,0.0425,142.584,4,,,,0.794,LCD Soundsystem,All My Friends,0,996.0
1650,0.0038799999999999998,,0.605,325714,0.642,,0.598,3,0.102,-7.002000000000001,1,0.0411,125.96700000000001,4,,,,0.157,Tim Mason,Chords Of Life - Original Mix,0,1650.0
1829,0.11,,0.758,198507,0.927,,0.0285,9,0.374,-2.7680000000000002,1,0.0509,115.07600000000001,4,,,,0.953,Michael Jackson,Black or White - Single Version,0,1829.0
1158,0.5489999999999999,,0.87,160597,0.502,,0.0035600000000000002,5,0.0916,-7.497000000000001,0,0.0549,82.53,4,,,,0.6759999999999999,Kiiara,Whippin (feat. Felix Snow),0,1158.0
353,0.0953,,0.614,237073,0.858,,0.0559,6,0.125,-7.068,0,0.09699999999999999,164.025,4,,,,0.47700000000000004,Max Frost,White Lies - The Soundmen Remix,0,353.0
458,0.0961,,0.7040000000000001,241733,0.49,,0.00011399999999999999,9,0.157,-6.667000000000001,1,0.33899999999999997,155.909,4,,,,0.6459999999999999,Discovery,Osaka Loop Line,0,458.0
1806,0.10400000000000001,,0.652,249960,0.621,,5.3e-06,9,0.0382,-8.677,0,0.263,169.983,4,,,,0.647,India.Arie,Video,0,1806.0
777,0.15,,0.516,210680,0.718,,0.0163,5,0.16699999999999998,-8.571,0,0.257,129.857,4,,,,0.58,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",0,777.0
1382,0.8059999999999999,,0.35,254925,0.34700000000000003,,4.37e-06,4,0.102,-6.154,1,0.0318,146.661,4,,,,0.24100000000000002,Urban Zakapa,I Don't Love You,0,1382.0
1718,0.0196,,0.43700000000000006,175587,0.802,,0.0,2,0.0709,-5.709,1,0.0997,121.387,5,,,,0.604,Big Time Rush,I Know You Know,0,1718.0
394,0.016,,0.79,233813,0.616,,0.13,0,0.136,-7.081,1,0.0388,111.038,4,,,,0.373,tUnE-yArDs,Wait for a Minute,0,394.0
887,0.000825,,0.8320000000000001,365747,0.496,,0.825,11,0.114,-10.600999999999999,0,0.0597,117.741,4,,,,0.8540000000000001,Colleen Green,Deeper Than Love,0,887.0
834,0.26899999999999996,,0.575,302987,0.6409999999999999,,0.0121,6,0.21100000000000002,-8.105,0,0.0325,91.714,4,,,,0.9009999999999999,Leon Haywood,I Want'a Do Something Freaky To You,0,834.0
484,0.000407,,0.7959999999999999,279952,0.774,,0.812,9,0.0784,-4.833,0,0.0509,124.98899999999999,4,,,,0.327,Destructo feat. Oliver,La Funky,0,484.0
1770,0.257,,0.662,223440,0.507,,0.0,5,0.0465,-8.238,1,0.11800000000000001,86.412,4,,,,0.652,Usher,My Boo,0,1770.0
1465,0.0012900000000000001,,0.823,207293,0.815,,0.0494,11,0.599,-3.947,1,0.134,125.98899999999999,4,,,,0.473,Skrillex,Chicken Soup,0,1465.0
1859,0.904,,0.513,193917,0.27399999999999997,,9.27e-06,0,0.1,-13.577,1,0.0289,129.834,4,,,,0.381,Kina Grannis,When Will I Learn,0,1859.0
1845,0.307,,0.556,251253,0.517,,0.00115,9,0.077,-8.769,1,0.0287,169.938,4,,,,0.779,Savage Garden,I Knew I Loved You,0,1845.0
1568,0.971,,0.633,149072,0.12,,0.871,5,0.121,-20.066,0,0.0428,115.51,3,,,,0.473,Teddy Wilson,Fools Rush In,0,1568.0
409,0.0245,,0.8190000000000001,302000,0.684,,0.358,2,0.115,-6.97,1,0.0599,130.268,4,,,,0.84,War,Outlaw,0,409.0
938,0.56,,0.654,185804,0.499,,0.907,4,0.16899999999999998,-9.084,0,0.0428,103.96600000000001,4,,,,0.124,DeVotchKa,The Winner Is - from Little Miss Sunshine,0,938.0
1725,0.396,,0.635,329907,0.53,,0.0,8,0.11800000000000001,-8.1,1,0.0328,116.631,4,,,,0.204,Boyz II Men,On Bended Knee,0,1725.0
160,0.461,,0.42700000000000005,206387,0.465,,5.520000000000001e-05,6,0.154,-6.595,1,0.0291,112.137,3,,,,0.462,Leon Bridges,Coming Home,0,160.0
200,0.0516,,0.718,224267,0.9209999999999999,,0.0473,5,0.315,-3.978,0,0.0375,121.92200000000001,4,,,,0.898,Chromeo,When The Night Falls - feat. Solange Knowles,0,200.0
1204,0.0514,,0.7859999999999999,250189,0.857,,0.0,9,0.11199999999999999,-3.765,1,0.0734,110.038,4,,,,0.602,Eminem,The Monster,0,1204.0
1917,0.0534,,0.748,198067,0.9390000000000001,,0.0,0,0.32,-4.288,0,0.0341,104.001,4,,,,0.9620000000000001,Britney Spears,(You Drive Me) Crazy,0,1917.0
1521,0.973,,0.478,388040,0.0757,,0.9390000000000001,5,0.10800000000000001,-20.846999999999998,1,0.0505,76.952,4,,,,0.235,Joey Alexander,For Wee Folks,0,1521.0
101,0.017,,0.57,237480,0.736,,5.739999999999999e-05,9,0.17800000000000002,-5.822,1,0.0844,99.86,4,,,,0.267,CHVRCHES,Leave A Trace,0,101.0
1400,0.858,,0.679,257187,0.126,,0.000102,11,0.114,-10.562000000000001,0,0.0369,129.75,3,,,,0.114,Mot,Let You Go,0,1400.0
1485,0.0771,,0.7090000000000001,225253,0.782,,4.71e-06,7,0.302,-3.5260000000000002,0,0.0469,102.03200000000001,4,,,,0.706,Little Mix,No More Sad Songs (feat. Machine Gun Kelly),0,1485.0
779,0.763,,0.7070000000000001,275227,0.7090000000000001,,0.0,11,0.27399999999999997,-3.9789999999999996,0,0.34,89.094,4,,,,0.49700000000000005,Drake,0 To 100 / The Catch Up,0,779.0
131,0.0224,,0.634,221960,0.609,,0.0,6,0.099,-8.982000000000001,1,0.172,83.021,4,,,,0.659,Lil Wayne,Kush,0,131.0
1403,0.654,,0.73,205333,0.418,,7.509999999999998e-05,2,0.13,-6.735,1,0.0319,139.888,4,,,,0.401,Wable,Petals on The Wind (Remake Version),0,1403.0
801,0.00234,,0.191,194400,0.9790000000000001,,0.28300000000000003,7,0.617,-3.4019999999999997,1,0.191,179.236,4,,,,0.313,Porcelain Raft,Drifting In And Out,0,801.0
58,0.0174,,0.754,113373,0.442,,9.4e-05,5,0.0622,-8.873,0,0.127,148.04,4,,,,0.599,Vince Staples,Dopeman,0,58.0
55,0.12,,0.532,213622,0.596,,0.0,11,0.504,-9.912,0,0.187,119.296,5,,,,0.486,Jamie xx,I Know There's Gonna Be (Good Times),0,55.0
713,0.0438,,0.59,453949,0.721,,0.0155,11,0.35200000000000004,-8.32,0,0.0317,111.524,4,,,,0.6629999999999999,Arcade Fire,Reflektor,0,713.0
378,0.00757,,0.39299999999999996,261187,0.838,,0.145,9,0.223,-3.815,1,0.0985,142.019,4,,,,0.474,Fat Tony,BKNY,0,378.0
794,0.0034200000000000003,,0.313,155013,0.893,,0.0,11,0.0877,-3.891,0,0.0463,127.11,4,,,,0.7090000000000001,Ty Segall,My Sunshine,0,794.0
1125,0.18899999999999997,,0.67,276688,0.679,,0.0,7,0.168,-5.617999999999999,1,0.11800000000000001,172.06900000000002,4,,,,0.794,Cosculluela,Si Me Dices Que Si (feat. Nicky Jam),0,1125.0
485,0.0401,,0.67,400742,0.897,,0.0021,7,0.293,-5.19,0,0.0922,127.994,4,,,,0.294,Ivan Gough & Feenixpawl feat. Georgi Kay,In My Mind (Axwell Remix),0,485.0
882,0.0175,,0.564,220573,0.737,,0.0,9,0.054000000000000006,-4.079,1,0.0414,104.764,4,,,,0.231,DJ Snake,Middle,0,882.0
566,0.131,,0.564,171573,0.912,,8.05e-06,5,0.369,-4.718,0,0.14300000000000002,92.054,4,,,,0.5820000000000001,James Brown,Unchained (The Payback / Untouchable),0,566.0
2002,0.0301,,0.583,224092,0.8909999999999999,,3.25e-06,7,0.129,-3.495,1,0.447,149.843,4,,,,0.321,Steve Aoki,Without U,0,2002.0
745,0.35100000000000003,,0.561,155040,0.32899999999999996,,0.0311,2,0.11599999999999999,-12.68,1,0.0282,105.029,4,,,,0.297,Jefferson Airplane,White Rabbit,0,745.0
1180,0.131,,0.748,188491,0.627,,0.0,7,0.0852,-6.029,1,0.0644,120.963,4,,,,0.513,ZAYN,Still Got Time,0,1180.0
1975,8.669999999999999e-05,,0.485,249067,0.9109999999999999,,0.0,3,0.092,-5.749,1,0.0355,89.956,4,,,,0.55,Nickelback,If Today Was Your Last Day,0,1975.0
595,0.000117,,0.857,222330,0.948,,0.816,10,0.317,-6.901,0,0.204,140.002,4,,,,0.669,UZ,Trap Shit V7,0,595.0
1004,0.0669,,0.8320000000000001,187585,0.8540000000000001,,0.0,2,0.0802,-4.92,1,0.29600000000000004,136.213,4,,,,0.583,Lethal Bizzle,I Win,0,1004.0
1206,0.0715,,0.8590000000000001,188453,0.6970000000000001,,0.0,1,0.0761,-3.79,0,0.0569,117.008,4,,,,0.875,Selena Gomez & The Scene,Love You Like A Love Song,0,1206.0
1246,0.19899999999999998,,0.42200000000000004,204800,0.336,,0.0,0,0.18899999999999997,-7.199,1,0.0306,108.009,4,,,,0.0974,Tenth Avenue North,I Have This Hope,0,1246.0
113,0.009040000000000001,,0.614,196352,0.907,,0.000131,4,0.36,-2.536,0,0.14300000000000002,122.906,4,,,,0.354,Bomba Estéreo,Fiesta - Remix,0,113.0
615,0.0302,,0.7979999999999999,216585,0.48100000000000004,,0.0,7,0.128,-10.488,1,0.314,127.13600000000001,4,,,,0.64,Western Tink,Trill Hoe,0,615.0
500,0.289,,0.444,346360,0.978,,0.778,6,0.171,-6.2379999999999995,1,0.0998,125.37100000000001,4,,,,0.46299999999999997,J Rocc,Play This (Also),0,500.0
1265,0.193,,0.732,207052,0.606,,1.25e-06,10,0.165,-5.21,1,0.0313,115.985,4,,,,0.637,Holly Starr,Run the Race,0,1265.0
340,0.376,,0.565,217648,0.86,,0.000121,11,0.11900000000000001,-5.449,1,0.0285,95.01899999999999,4,,,,0.782,Only Real,Cadillac Girl,0,340.0
404,0.0301,,0.769,703107,0.514,,0.016,9,0.0394,-14.157,1,0.052000000000000005,119.67399999999999,4,,,,0.7190000000000001,Creative Source,Who Is He And What Is He To You,0,404.0
744,0.514,,0.529,178507,0.645,,0.00821,7,0.113,-8.158,1,0.0265,112.575,4,,,,0.46399999999999997,Scott McKenzie,San Francisco (Be Sure to Wear Flowers In Your Hair) - Single Version,0,744.0
1043,0.214,,0.638,196422,0.634,,0.0,6,0.0866,-6.474,1,0.0468,92.09700000000001,4,,,,0.445,Maren Morris,I Could Use a Love Song,0,1043.0
424,0.00914,,0.385,180493,0.902,,0.522,7,0.317,-5.4639999999999995,1,0.098,159.939,4,,,,0.52,Sleigh Bells,Comeback Kid,0,424.0
1587,0.649,,0.603,100693,0.355,,0.0,0,0.0952,-9.624,1,0.0566,111.405,4,,,,0.441,Trout Fishing in America,Curse of the Spinach,0,1587.0
1858,0.622,,0.413,168480,0.439,,0.00562,10,0.0704,-8.537,1,0.031,97.94200000000001,4,,,,0.336,Joseph,Honest,0,1858.0
1469,0.0126,,0.604,200625,0.7959999999999999,,0.0,1,0.106,-2.416,0,0.0597,127.991,4,,,,0.209,Martin Garrix,Scared To Be Lonely (Brooks Remix),0,1469.0
1103,0.142,,0.7759999999999999,228467,0.669,,0.0,11,0.21899999999999997,-4.933,1,0.0638,91.012,4,,,,0.6459999999999999,Sebastian Yatra,Traicionera,0,1103.0
492,0.275,,0.735,212333,0.8009999999999999,,0.0,1,0.13699999999999998,-5.067,1,0.0554,123.094,4,,,,0.491,Wale,Focused - feat. Kid Cudi,0,492.0
1996,0.0036299999999999995,,0.743,259889,0.889,,0.14300000000000002,10,0.38299999999999995,-5.567,1,0.0409,103.963,4,,,,0.18600000000000003,Lost Kings,Quit You - Wuki Remix,0,1996.0
372,0.0573,,0.639,284080,0.7490000000000001,,0.0294,1,0.153,-5.916,0,0.0468,84.45200000000001,4,,,,0.5529999999999999,Gary Clark Jr.,Star,0,372.0
41,0.0035600000000000002,,0.76,186122,0.402,,0.0,8,0.33299999999999996,-8.751,1,0.16399999999999998,147.028,4,,,,0.069,ILoveMakonnen,I Don't Sell Molly No More,0,41.0
1569,0.899,,0.461,477173,0.0389,,0.015,0,0.0927,-20.482,1,0.0399,109.374,4,,,,0.121,David Halliday,Dreamsville,0,1569.0
1992,0.007490000000000001,,0.446,241253,0.8809999999999999,,0.0,2,0.13,-4.368,1,0.0545,169.889,4,,,,0.428,WALK THE MOON,Portugal,0,1992.0
1428,0.033,,0.7070000000000001,201707,0.929,,0.205,8,0.0626,-4.199,0,0.0901,123.00399999999999,4,,,,0.40299999999999997,EDX,My Friend,0,1428.0
1827,0.0236,,0.92,293827,0.654,,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,,,,0.856,Michael Jackson,Billie Jean,0,1827.0
1486,0.0005690000000000001,,0.624,189613,0.6729999999999999,,1.54e-06,4,0.10400000000000001,-4.0169999999999995,0,0.0268,121.986,4,,,,0.45799999999999996,Harry Styles,Carolina,0,1486.0
1278,0.0024,,0.547,228040,0.511,,1.24e-06,11,0.109,-5.8020000000000005,1,0.0294,143.968,4,,,,0.179,Sidewalk Prophets,To Live Is Christ,0,1278.0
331,0.00909,,0.6459999999999999,279200,0.621,,0.000124,0,0.249,-11.357999999999999,1,0.0747,90.986,4,,,,0.408,Kindness,World Restart,0,331.0
334,0.0111,,0.846,233387,0.501,,0.00257,11,0.0883,-6.0760000000000005,1,0.0334,118.001,4,,,,0.825,Tanlines,Pieces,0,334.0
1629,8.45e-05,,0.649,214042,0.706,,0.831,8,0.163,-7.209,0,0.031,128.032,4,,,,0.0744,deadmau5,Strobe - Radio Edit,0,1629.0
582,0.00207,,0.9309999999999999,255844,0.606,,0.461,1,0.092,-8.366,1,0.26899999999999996,94.01799999999999,4,,,,0.865,Lunice,Purp Walk,0,582.0
249,0.028999999999999998,,0.674,202733,0.8320000000000001,,5.56e-06,9,0.0927,-3.593,1,0.0616,102.833,4,,,,0.807,Amy Winehouse,You Know I'm No Good - Ghostface UK Version,0,249.0
1545,0.961,,0.484,389893,0.0291,,0.474,10,0.115,-23.363000000000003,1,0.0459,98.434,4,,,,0.38,Julian Dash,Blue and Sentimental,0,1545.0
616,0.0070599999999999994,,0.586,245733,0.915,,0.23600000000000002,6,0.192,-6.263999999999999,1,0.031,117.99,4,,,,0.747,Toro y Moi,Saturday Love,0,616.0
